Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Cortex RNA M42 Module (Lightcyan1) PMID26900923	6.843679e-01	8.454231e-01	0	0	8.724242e-01	3.308753e-01	BTF3L4
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs Control Adipose Tissue GSE22651	6.849466e-01	8.455612e-01	0	0	9.212564e-01	3.486167e-01	TNFAIP8;SPARC;AHNAK;DOCK8;CRIP2;FURIN;RASIP1;ACTB;CDH5;CCND3;FTH1;MEST;ANXA2;PEG3;ARG1;IGF2;VEGFB;RPS26;DRAP1;H19;ABI3;NEDD4;HAND2;VPS41;PMP22;ESAM;MAN2B1;HOXD4;VIM
HDSigDB_Mouse_2021	Genes Changed In Nortriptyline Treated STHdhQ111 Vs Control GSE129143	6.856590e-01	8.458640e-01	0	0	8.455389e-01	3.190852e-01	SPECC1L;SLC41A1
HDSigDB_Mouse_2021	Mouse Cortex Cort Interneuron Markers PMID19013282	6.874945e-01	8.475511e-01	0	0	8.959515e-01	3.357143e-01	COG4;SLC2A1;SLC41A1;ZWINT;NDUFAB1;IGF2BP1;ANO10;ESAM;MAN2B1;PPIG;CALM2;MEST;SNRPA
HDSigDB_Mouse_2021	Mouse Microglial Cell Markers (Blue Genes) PMID30811995	6.895078e-01	8.489755e-01	0	0	8.392691e-01	3.120211e-01	ABI3;DOCK8
HDSigDB_Mouse_2021	Genes Changed In The Liver Of zQ175 Neo- Mice Vs WT GSE123657	6.898150e-01	8.489755e-01	0	0	8.593035e-01	3.190867e-01	RASIP1
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 2 Markers In Human Caudate Nucleus (HG-U133B) GSE3790	6.900563e-01	8.489755e-01	0	0	8.444952e-01	3.132926e-01	COX7B;BEX1;ACTB
HDSigDB_Mouse_2021	Differentially Expressed Genes In HD Vs Control Brain Endothelial Cells GSE97100	6.925035e-01	8.514078e-01	0	0	8.528889e-01	3.133872e-01	BEX1
HDSigDB_Mouse_2021	Cortex Coexpressed Gene Module 2 PMID17101986	6.933182e-01	8.518312e-01	0	0	8.330902e-01	3.051328e-01	CALM2;ETV5
HDSigDB_Mouse_2021	Striatum Protein Module pM9 (Magenta) PMID26900923	6.951687e-01	8.524378e-01	0	0	8.465686e-01	3.078129e-01	MAN2B1
HDSigDB_Mouse_2021	Striatum RNA M38 Module (Plum1) PMID26900923	6.952089e-01	8.524378e-01	0	0	8.300342e-01	3.017530e-01	MCMBP;PPIG
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Neurons Treated With ZFP-C Vs Control GSE127821	6.952240e-01	8.524378e-01	0	0	8.671086e-01	3.152124e-01	EEF1A1;RRM1;UBB;SERBP1;NDUFS4;PDIA6;OSGEP
HDSigDB_Mouse_2021	Markers Of Red Nucleus In Mesencephalon PMID22996553	6.978111e-01	8.550310e-01	0	0	8.403406e-01	3.023604e-01	PMP22
HDSigDB_Mouse_2021	Genes Enriched In Astrocytes Vs Microglia Or Oligodendrocytes PMID23954174	6.985866e-01	8.554026e-01	0	0	8.850176e-01	3.174524e-01	FAM189B;CCND3;COX7B;MDK;CBS;PRDX1;NEDD4;SLC41A1;VIM;FLYWCH1;COX6C;ZWINT
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Quadriceps Muscle Of 16 Wk Mbnl1 KO Myotonic Dystrophy Mice GSE39911	7.016128e-01	8.576146e-01	0	0	8.475521e-01	3.003500e-01	CCND3;FRMD5;TNFAIP8;DKC1;FLYWCH1
HDSigDB_Mouse_2021	Genes Up-Regulated In Secretory Ependymal Cells Of R6/2 Vs WT PMID32681824	7.026767e-01	8.576146e-01	0	0	8.180277e-01	2.886479e-01	AIG1;ACTB
HDSigDB_Mouse_2021	Genes Down-Regulated In Influence Of Hsp90 Inhibitor On Expression In R6/2 HD Mice GSE29681	7.030276e-01	8.576146e-01	0	0	8.281535e-01	2.918074e-01	CCND3
HDSigDB_Mouse_2021	Genes Up-Regulated In Human Microglia During Aging PMID28671693	7.030276e-01	8.576146e-01	0	0	8.281535e-01	2.918074e-01	AHNAK
HDSigDB_Mouse_2021	Up-regulated Proteins In The Striatum Of R6/2 Vs WT PXD008099	7.030276e-01	8.576146e-01	0	0	8.281535e-01	2.918074e-01	CPOX
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs SC30 Cell Line GSE22651	7.042874e-01	8.576146e-01	0	0	9.088978e-01	3.186312e-01	SPARC;AHNAK;CRIP2;FURIN;ACTB;CNN2;CCND3;FTH1;ANO10;ANXA2;COG4;VEGFB;PDIA6;ETV5;COPZ1;RPS26;DRAP1;H19;FAM189B;TMEM54;EEF1D;NEDD4;VPS41;PMP22;VIM;FKBP9;FLYWCH1
HDSigDB_Mouse_2021	Duchenne Muscular Dystrophy Down-Regulated Genes In Human Skeletal Muscle GSE86356	7.045498e-01	8.576146e-01	0	0	8.355080e-01	2.925918e-01	ZNHIT3;HBA-X;G3BP1;CALM2
HDSigDB_Mouse_2021	ChIP-seq For H3K27ac In R6/1 Vs WT Down GSE140117	7.054457e-01	8.576146e-01	0	0	8.511217e-01	2.969780e-01	CCDC85B;CRIP2;SLC2A3;RPL29;CALM2;RASIP1
HDSigDB_Mouse_2021	Genes Down-Regulated In Striatal Cholinergic Interneurons Of HdhQ170 Vs HdhQ20 PMID32681824	7.054457e-01	8.576146e-01	0	0	8.511217e-01	2.969780e-01	PEG3;AHNAK;FTH1;SPECC1L;ETV5;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In The Astrocytes Of zQ175 KI Mice Vs WT At 6 Month Old GSE124846	7.056023e-01	8.576146e-01	0	0	8.221905e-01	2.867007e-01	ABI3
HDSigDB_Mouse_2021	Liver RNA M27 Module (White) PMID26900923	7.056023e-01	8.576146e-01	0	0	8.221905e-01	2.867007e-01	AIG1
HDSigDB_Mouse_2021	HD Grade 2 Markers In Human Frontal Lobe BA4 (HG-U133B) GSE3790	7.081548e-01	8.601397e-01	0	0	8.163121e-01	2.817033e-01	ACTB
HDSigDB_Mouse_2021	Genes Up-Regulated In The Striatum Of zQ175 Neo- Mice Vs WT GSE123657	7.088691e-01	8.604303e-01	0	0	8.738062e-01	3.006630e-01	EEF1A1;YWHAE;GRB10;CPOX;SLC2A3;MAN2B1;AIG1;MEST;CNNM3;ZWINT;CDC25A
HDSigDB_Mouse_2021	Striatum RNA M46 Module (Brown4) PMID26900923	7.106852e-01	8.610114e-01	0	0	8.105164e-01	2.768121e-01	NEDD4
HDSigDB_Mouse_2021	Up-regulated Genes In Brown Adipose Tissue Of HD Q175 Mice PMID26900923	7.106852e-01	8.610114e-01	0	0	8.105164e-01	2.768121e-01	SLC25A19
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs Control Adrenal Gland GSE22651	7.107742e-01	8.610114e-01	0	0	9.074630e-01	3.098083e-01	SPARC;AHNAK;ARL6IP1;DOCK8;CRIP2;CDH5;CCND3;UBB;FTH1;TLE4;ANXA2;PEG3;IGF2;VEGFB;DLK1;ETV5;COPZ1;RPS26;H19;ABI3;TSPAN18;NEDD4;VPS41;PMP22;ESAM;MAN2B1;HOXD4;VIM;FKBP9
HDSigDB_Mouse_2021	Expression In Striatum From 10 Wk HdhQ111 HD Mice GSE19780	7.131361e-01	8.615467e-01	0	0	8.138298e-01	2.751421e-01	DKC1;SERBP1;ZWINT
HDSigDB_Mouse_2021	Cortex RNA M41 Module (Lightsteelblue1) PMID26900923	7.131939e-01	8.615467e-01	0	0	8.048019e-01	2.720246e-01	ARMC10
HDSigDB_Mouse_2021	Down-regulated Soluble Proteins In Hippocampus Of 12 Wk R6/2 Mice PXD004973	7.131939e-01	8.615467e-01	0	0	8.048019e-01	2.720246e-01	EEF1D
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In STHdhQ7/Q7 Cells Upon Heat Shock GSE38001	7.132197e-01	8.615467e-01	0	0	8.939626e-01	3.021287e-01	RPS9;RRM1;CRABP2;ARG1;CCDC58;CPOX;COX6C;HSPE1;PDIA6;TRAPPC6A;EEF1D;ZNHIT3;TSPAN18;RPA3;SERBP1;NDUFS4;NDUFAB1;IGF2BP1;MCMBP;POLR2G
HDSigDB_Mouse_2021	Salmon Module Eigengene Expression Profile Across Striatal Astrocytes Of R6/2 And Q175 Mice PMID31619545	7.135947e-01	8.615467e-01	0	0	8.006454e-01	2.701698e-01	RRM1;TMPO
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Mesencephalon Of 12 Mon Ataxin-2 KO Spinocerebellar Ataxia 2 Mice GSE55177	7.171593e-01	8.652735e-01	0	0	7.950117e-01	2.643074e-01	CNN2;ETV5
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of ATXN1[82Q] Vs WT Mice GSE108255	7.205318e-01	8.668060e-01	0	0	8.040856e-01	2.635517e-01	ANXA2;DOCK8;CALM2
HDSigDB_Mouse_2021	Genes Down-Regulated In Mouse Microglia During Accelerated Aging PMID26001565	7.205911e-01	8.668060e-01	0	0	7.881279e-01	2.582565e-01	CALM2
HDSigDB_Mouse_2021	Influence Of REST Knock Down On Expression In HdhQ7 Control Mice GSE42107	7.205911e-01	8.668060e-01	0	0	7.881279e-01	2.582565e-01	CRABP2
HDSigDB_Mouse_2021	Liver RNA M34 Module (Darkmagenta) PMID26900923	7.205911e-01	8.668060e-01	0	0	7.881279e-01	2.582565e-01	DOCK8
HDSigDB_Mouse_2021	HD Disease-Related Genes In HdhQ111 6 Mon Vs 2 Mon Mice PMID29020921	7.208227e-01	8.668060e-01	0	0	9.009084e-01	2.949233e-01	YWHAE;SPARC;DHX8;CRABP1;BTF3L4;CPOX;SLC41A1;SLC2A3;RASIP1;ACTB;MDK;CCDC85B;ANO10;CNNM3;UBQLN4;TRIM67;TLE4;ACTR2;RRM1;CDC25A;FAM189B;FRMD5;ACTC1;ARMC10;SLC25A19;ESAM;PPIG;MYH7
HDSigDB_Mouse_2021	Genes Changed In Macrophages Vs Monocytes PMID28671693	7.229306e-01	8.678345e-01	0	0	8.140549e-01	2.641136e-01	PRDX1;VEGFB;SLC2A3;ZWINT
HDSigDB_Mouse_2021	Markers Of Substantia Nigra, Pars Compacta In Mesencephalon PMID22996553	7.230144e-01	8.678345e-01	0	0	7.827211e-01	2.538569e-01	DLK1
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Striatum Of 7 Mon BACHD-deltaN17 HD Mice GSE64386	7.231155e-01	8.678345e-01	0	0	8.246812e-01	2.673504e-01	ANXA2;RPL22;ANO10;MAN2B1;VIM
HDSigDB_Mouse_2021	Down-regulated Genes In The Heart Of Dox Treated FRDAkd Mice At 20 Wk GSE98790	7.254169e-01	8.698303e-01	0	0	7.773874e-01	2.495482e-01	ANO10
HDSigDB_Mouse_2021	Genes Up-Regulated In STHdhQ7/Q7 Vs STHdhQ111/Q111 Cells Upon Heat Shock GSE38001	7.257392e-01	8.698303e-01	0	0	8.607241e-01	2.759177e-01	YWHAE;MYL7;KRT18;CRABP2;CSNK2A1;GRB10;MCMBP;FKBP9;MEST;OSGEP;TMPO
HDSigDB_Mouse_2021	Top Neuron-Enriched Genes In Humans And Mice PMID29892006	7.273085e-01	8.702672e-01	0	0	8.295376e-01	2.641285e-01	BEX1;PEG3;SLC2A3;CALM2;ZWINT;TRIM67
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Striatum Of R6/2 HD Mice GSE62210	7.277987e-01	8.702672e-01	0	0	7.721253e-01	2.453280e-01	CRIP2
HDSigDB_Mouse_2021	Htt Up-Regulated Genes In Mouse MEFs GSE11139	7.277987e-01	8.702672e-01	0	0	7.721253e-01	2.453280e-01	CNN2
HDSigDB_Mouse_2021	Myotonic Dystrophy 2 Markers In Human Biceps Brachii GSE37084	7.280259e-01	8.702672e-01	0	0	8.081201e-01	2.565124e-01	FAM189B;SPARC;PDIA6;UBQLN4
HDSigDB_Mouse_2021	Genes Up-Regulated In PC12 Htt-Q74 Vs PC12 Htt-Q23 Upon 72 H Of Induction PMID28499347	7.293449e-01	8.712688e-01	0	0	7.758933e-01	2.448786e-01	CSRP3;SPARC
HDSigDB_Mouse_2021	Macrophage And Microglia Genes Up-Regulated After Activation PMID15579277	7.301599e-01	8.716675e-01	0	0	7.669333e-01	2.411942e-01	ETV5
HDSigDB_Mouse_2021	Glutamatergic Neuron Gene Module 1 PMID19638972	7.310491e-01	8.721541e-01	0	0	7.732357e-01	2.422351e-01	FTH1;CRIP2
HDSigDB_Mouse_2021	Expression In Forebrain Of 11 Wk SCA1 Spinocerebellar Ataxia 1 Mice GSE2867	7.327444e-01	8.736011e-01	0	0	7.705959e-01	2.396233e-01	CSNK2A1;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Vs Vehicle Treated Friedreich Ataxia Carrier Blood Cells GSE30933	7.342974e-01	8.748767e-01	0	0	8.008182e-01	2.473256e-01	SPARC;NEDD4;CRIP2;FLYWCH1
HDSigDB_Mouse_2021	Genes Down-Regulated In Striatum Of HdhQ175 Mice GSE89505	7.353308e-01	8.755319e-01	0	0	8.431088e-01	2.592010e-01	CRABP2;AHNAK;MDK;PMP22;SLC41A1;CRIP2;PRRT4;ETV5;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In dSPNs Of HD Patients Vs Control PMID32681824	7.361078e-01	8.758813e-01	0	0	7.653691e-01	2.344928e-01	CCND3;CYTB
HDSigDB_Mouse_2021	Genes Up-Regulated In Foxp2/Olfm3-expressing Neurons Of zQ175DN Vs WT PMID32681824	7.371222e-01	8.760423e-01	0	0	7.517647e-01	2.292894e-01	FRMD5
HDSigDB_Mouse_2021	Genes Down-Regulated In iSPNs Of HD Patients Vs Control PMID32681824	7.372107e-01	8.760423e-01	0	0	8.828517e-01	2.691652e-01	RPL4;TLE4;YWHAE;ACTR2;RPS9;BEX1;CSNK2A1;RPLP1;PDIA6;ACTB;ETV5;OSGEP;EEF1A1;UBB;ARMC10;FTH1;NCL;NDUFS4;VPS41;GRB10;ANO10;PPIG
HDSigDB_Mouse_2021	Genes Up-Regulated In Brain Vs Spinal Cord Derived OPCs From P7 Mice PMID30078729	7.392369e-01	8.778742e-01	0	0	7.950680e-01	2.402193e-01	TNFAIP8;CRABP2;IGF2;VIM
HDSigDB_Mouse_2021	Mouse Cerebellum Mature Oligodendrocyte Markers PMID19013282	7.400536e-01	8.782680e-01	0	0	8.254850e-01	2.484980e-01	RPL22;PMP22;CPOX;RAPGEF5;PFN1;CALM2;MEST
HDSigDB_Mouse_2021	Genes Down-Regulated In Genes Changed In Vehicle Treated Vs Untreated Friedreich Ataxia Patient Blood Cells GSE30933	7.439061e-01	8.822619e-01	0	0	7.371795e-01	2.180875e-01	PPIG
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Treated Vs Untreated Friedreich Ataxia Carrier Blood Cells GSE30933	7.460074e-01	8.841750e-01	0	0	8.109855e-01	2.376348e-01	SPARC;NEDD4;CRIP2;SLC2A3;FLYWCH1;CALM2
HDSigDB_Mouse_2021	Mouse Striatum Drd1 Medium Spiny Neuron Markers PMID19013282	7.465171e-01	8.842005e-01	0	0	7.865909e-01	2.299494e-01	PEG3;CSNK2A1;AHNAK;MCMBP
HDSigDB_Mouse_2021	Genes Changed In Inferior Olive Of 12 Week Old Atxn1[154Q/2Q] Vs WT GSE122099	7.472992e-01	8.845483e-01	0	0	7.690459e-01	2.240151e-01	SPARC;PEG3;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 4B Treated Vs Untreated Friedreich Ataxia Patient Blood Cells GSE30933	7.478827e-01	8.846141e-01	0	0	7.982896e-01	2.319104e-01	SPARC;CRIP2;SLC2A3;FLYWCH1;RPL8
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 4 Markers In Human Caudate Nucleus (HG-U133B) GSE3790	7.483318e-01	8.846141e-01	0	0	7.277637e-01	2.109852e-01	TLE4
HDSigDB_Mouse_2021	Differentially Expressed Proteins In The Liver Of 6 Mon HD Q175 Mice Vs Q20 PXD005641	7.489096e-01	8.847197e-01	0	0	7.838039e-01	2.266267e-01	ACTC1;NEDD4;SERBP1;TSR1
HDSigDB_Mouse_2021	Genes Up-Regulated In CPSF6 Binding Sites In MEFs From Mbnl1/2 KO Myotonic Dystrophy Mice Vs WT Mice GSE60487	7.505160e-01	8.859322e-01	0	0	7.231447e-01	2.075384e-01	TMPO
HDSigDB_Mouse_2021	Genes Down-Regulated In Baseline Differences In PC12 Htt-Q74 Vs PC12 Htt-Q23 Cells PMID28499347	7.510369e-01	8.859322e-01	0	0	8.059716e-01	2.307501e-01	SPARC;KRT18;ANXA2;CBS;KRT8;VEGFB
HDSigDB_Mouse_2021	Genes Down-Regulated During Hematopoietic Differentiation PMID19128795	7.520222e-01	8.859322e-01	0	0	8.221103e-01	2.342928e-01	SPARC;BEX1;PEG3;MDK;CRABP1;ESAM;VIM;MEST
HDSigDB_Mouse_2021	Genes Changed In The Striatum Of zQ175 Neo- Mice Vs WT GSE123657	7.521842e-01	8.859322e-01	0	0	8.755219e-01	2.493260e-01	YWHAE;KRT8;CPOX;SLC41A1;CRIP2;SLC2A3;AIG1;ZWINT;ETV5;CDC25A;EEF1A1;KRT18;CBS;FTH1;GRB10;PMP22;KDR;MAN2B1;CALM2;MEST;CNNM3;UBQLN4;MYH7
HDSigDB_Mouse_2021	Genes Changed In R6/1 Poor Vs R6/1 Good GSE135057	7.526814e-01	8.859322e-01	0	0	7.185833e-01	2.041590e-01	SLC2A1
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Vs Vehicle Treated Healthy Donor Blood Cells GSE30933	7.528712e-01	8.859322e-01	0	0	8.341133e-01	2.367723e-01	CNN2;TLE4;KRT18;EEF1D;NEDD4;RPL13;CRIP2;SLC2A3;FLYWCH1;AIG1
HDSigDB_Mouse_2021	HD Markers In Differentiated Human GABAergic Neurons GSE77558	7.539725e-01	8.859325e-01	0	0	7.378234e-01	2.083609e-01	RPS26;NEDD4
HDSigDB_Mouse_2021	Top OPC-enriched Genes In Humans And Mice PMID29892006	7.540203e-01	8.859325e-01	0	0	8.029915e-01	2.267134e-01	FRMD5;BEX1;MDK;IGF2;ETV5;TRIM67
HDSigDB_Mouse_2021	The Core Human Microglia Signature PMID28671693	7.543492e-01	8.859325e-01	0	0	7.913710e-01	2.230874e-01	TNFAIP8;SLC25A19;ABI3;DOCK8;MAN2B1
HDSigDB_Mouse_2021	Genes Up-Regulated In The Astrocytes Of R6/2 Mice Vs WT At 1 Month Old GSE124846	7.548282e-01	8.859325e-01	0	0	7.140787e-01	2.008454e-01	PEG3
HDSigDB_Mouse_2021	Genes Up-Regulated By 3.2 Mg/Kg PDE10A Inhibitor In Striatum Of HdhQ175 Mice GSE89505	7.569564e-01	8.875057e-01	0	0	7.096296e-01	1.975961e-01	MEST
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Quadriceps Muscle Of 16 Wk Mbnl1 KO Myotonic Dystrophy Mice GSE39911	7.571487e-01	8.875057e-01	0	0	7.741980e-01	2.153785e-01	TLE4;PEG3;IGF2;AIG1
HDSigDB_Mouse_2021	Genes Changed In iSPNs Of zQ175DN Vs WT PMID32681824	7.579469e-01	8.878667e-01	0	0	7.551678e-01	2.092886e-01	TLE4;FRMD5;ETV5
HDSigDB_Mouse_2021	CAG Length-Dependent Genes In 10 Mon Mouse Cortex PMID26900923	7.584600e-01	8.878934e-01	0	0	8.294924e-01	2.293257e-01	RRM1;FTH1;TSPAN18;RPA3;PMP22;CPOX;MCMBP;CRIP2;CNNM3;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Cortex Of 5 Mon R6/2 HD Mice GSE26317	7.590663e-01	8.880291e-01	0	0	7.052352e-01	1.944094e-01	CCDC58
HDSigDB_Mouse_2021	Down-regulated Genes In R6/2 LNA-SCB Vs WT LNA-SCB Mice GSE85126	7.602077e-01	8.886193e-01	0	0	7.282838e-01	1.996689e-01	CRABP2;MYH7
HDSigDB_Mouse_2021	Up-regulated Genes In Hippocampus Of 10 Mon HD Q175 Mice Vs Q20 GSE73503	7.605522e-01	8.886193e-01	0	0	7.517742e-01	2.057686e-01	GRB10;VIM;FKBP9
HDSigDB_Mouse_2021	Differentially Expressed Genes In Hippocampus Of Foxp1 KO Vs WT Mice GSE62718	7.631081e-01	8.895041e-01	0	0	8.361223e-01	2.260503e-01	BEX1;ANXA2;PEG3;AHNAK;MDK;TSPAN18;CCNF;GRB10;RAPGEF5;CALM2;DLK1;MYH7
HDSigDB_Mouse_2021	Expression In Quadriceps Muscle Of HSALR 41 Myotonic Dystrophy Mice (MOE430B Array) GSE14691	7.632317e-01	8.895041e-01	0	0	6.966061e-01	1.882186e-01	RAPGEF5
HDSigDB_Mouse_2021	R6/1 Vs WT Striatum Down-Regulated Genes PMID28743452	7.632317e-01	8.895041e-01	0	0	6.966061e-01	1.882186e-01	SLC41A1
HDSigDB_Mouse_2021	Genes Down-Regulated In Human HD Cingulate Cortex Vs Control PMID32070434	7.632741e-01	8.895041e-01	0	0	7.236043e-01	1.954731e-01	SLC2A3;DCTPP1
HDSigDB_Mouse_2021	Genes Changed In Secretory Ependymal Cells Of R6/2 Vs WT PMID32681824	7.647946e-01	8.907029e-01	0	0	7.212866e-01	1.934116e-01	AIG1;ACTB
HDSigDB_Mouse_2021	Liver RNA M41 Module (Lightsteelblue1) PMID26900923	7.652874e-01	8.907041e-01	0	0	6.923695e-01	1.852115e-01	SERBP1
HDSigDB_Mouse_2021	Markers Of Locus Ceruleus In Pontine Tegmentum PMID22996553	7.673255e-01	8.922243e-01	0	0	6.881836e-01	1.822615e-01	DLK1
HDSigDB_Mouse_2021	Genes Down-Regulated In Loxapine Treated STHdhQ111 Vs Control GSE129143	7.675789e-01	8.922243e-01	0	0	8.080863e-01	2.137501e-01	EEF1A1;TLE4;ARMC10;NEDD4;VPS41;SPECC1L;FURIN;TMPO
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Treated Vs Untreated Healthy Donor Blood Cells GSE30933	7.701463e-01	8.942380e-01	0	0	8.197476e-01	2.140974e-01	CNN2;TLE4;KRT18;EEF1D;NEDD4;RPL13;CRIP2;SLC2A3;FLYWCH1;CALM2
HDSigDB_Mouse_2021	Genes Changed In HD Fibroblasts Treated With ZFP-C Vs Control GSE127820	7.703429e-01	8.942380e-01	0	0	8.253376e-01	2.153467e-01	RPS26;ACTR2;CSRP3;ACTC1;NCL;WDR18;BTF3L4;PMP22;MCMBP;FURIN;PPIG
HDSigDB_Mouse_2021	Genes Up-Regulated In Sst/Npy-expressing Interneurons Of HD Patients Vs Control PMID32681824	7.707927e-01	8.942380e-01	0	0	7.121597e-01	1.854007e-01	WDR18;CYTB
HDSigDB_Mouse_2021	Locuses With Increased DNA Methylation In Occipital Lobe Region Of AD Vs Control GSE72778	7.719986e-01	8.948071e-01	0	0	7.368635e-01	1.906800e-01	COX7B;BEX1;DKC1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In HSALR 20B Myotonic Dystrophy Mice Treated With ASO 190401 Vs Untreated HSALR 20B Mice GSE38962	7.722714e-01	8.948071e-01	0	0	7.099134e-01	1.834552e-01	SPARC;EZH2
HDSigDB_Mouse_2021	Down-regulated Genes In The Heart Of Dox Treated FRDAkd Vs WT Mice At 16 Wk GSE98790	7.737419e-01	8.953077e-01	0	0	7.076808e-01	1.815321e-01	ANO10;MYH7
HDSigDB_Mouse_2021	Liver RNA M11 Module (Greenyellow) PMID26900923	7.737419e-01	8.953077e-01	0	0	7.076808e-01	1.815321e-01	FURIN;MIR3064
HDSigDB_Mouse_2021	Top Oligodendrocyte-Enriched Genes In Humans And Mice PMID29892006	7.741865e-01	8.953077e-01	0	0	7.827034e-01	2.003270e-01	FRMD5;FTH1;PRDX1;PMP22;CPOX;RAPGEF5
HDSigDB_Mouse_2021	Genes Changed In HD Vs Control Fibroblast-Derived Neurons GSE84013	7.752037e-01	8.954555e-01	0	0	7.530736e-01	1.917547e-01	HAND2;RAPGEF5;MEST;RASIP1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In VUB01 Vs VUB03 hESCs GSE7179	7.753033e-01	8.954555e-01	0	0	6.719298e-01	1.710068e-01	SLC2A3
HDSigDB_Mouse_2021	Genes Changed In HD Vs Control iPSCs After 60 D Of Differentiation GSE109534	7.766582e-01	8.956345e-01	0	0	7.032569e-01	1.777517e-01	H19;KDR
HDSigDB_Mouse_2021	Expression In Quadriceps Muscle Of 16 Wk Mbnl1 KO Myotonic Dystrophy Mice GSE39911	7.768826e-01	8.956345e-01	0	0	8.073357e-01	2.038249e-01	TLE4;CCND3;FRMD5;TNFAIP8;PEG3;DKC1;IGF2;FLYWCH1;AIG1
HDSigDB_Mouse_2021	Changes In DNA Methylation In Occipital Lobe Region Of AD Vs Control GSE72778	7.769419e-01	8.956345e-01	0	0	7.304198e-01	1.843504e-01	COX7B;BEX1;DKC1
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs hFib2-Ips5 Cell Line GSE22651	7.780084e-01	8.962934e-01	0	0	8.334837e-01	2.092193e-01	ACTR2;COX7B;CRABP1;BTF3L4;HSPE1;ETV5;RPS26;MYL7;PDF;MDK;ZNHIT3;G3BP1;RPL13;CALM2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In The Heart Of Mbnl1 KO Myotonic Dystrophy Mice GSE39911	7.811078e-01	8.988298e-01	0	0	6.602299e-01	1.631046e-01	DLK1
HDSigDB_Mouse_2021	Genes Down-Regulated In Sodium Butyrate Treated STHdhQ111 Vs Control GSE129143	7.814996e-01	8.988298e-01	0	0	8.216306e-01	2.025654e-01	TLE4;ACTR2;RRM1;ARMC10;NEDD4;VPS41;SPECC1L;GRB10;TSR1;SLC41A1;FURIN;TMPO
HDSigDB_Mouse_2021	Striatum RNA M13 Module (Salmon) PMID26900923	7.816990e-01	8.988298e-01	0	0	7.454362e-01	1.835901e-01	ARMC10;SPECC1L;BTF3L4;PRRT4
HDSigDB_Mouse_2021	Genes Changed In HDACi 4B Treated Vs Untreated Healthy Donor Blood Cells GSE30933	7.843902e-01	9.013520e-01	0	0	7.833702e-01	1.902404e-01	SPARC;CCDC58;CRIP2;SLC2A3;FLYWCH1;RPS21;PDIA6
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 3 Markers In Human Caudate Nucleus (HG-U133B) GSE3790	7.858164e-01	9.019360e-01	0	0	7.573814e-01	1.825532e-01	DOCK8;SERBP1;SLC41A1;MCMBP;TMPO
HDSigDB_Mouse_2021	Genes Changed In HD Vs Control iPSCs After 100 D Of Differentiation GSE109534	7.877459e-01	9.019360e-01	0	0	7.163150e-01	1.708983e-01	CCNF;KDR;RPL8
HDSigDB_Mouse_2021	Liver RNA M1 Module (Turquoise) PMID26900923	7.877505e-01	9.019360e-01	0	0	7.801107e-01	1.861140e-01	ARL6IP1;DKC1;NCL;NEDD4;VEGFB;MCMBP;EZH2
HDSigDB_Mouse_2021	Ependymal Cell-Enriched Genes PMID25700174	7.879991e-01	9.019360e-01	0	0	6.860909e-01	1.634669e-01	IGF2;SNRPA
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In The Heart Of Mice Inducibly Expressing Celf1 For 72 H GSE56185	7.885845e-01	9.019360e-01	0	0	7.792998e-01	1.850959e-01	ACTR2;CCDC58;NCL;TSR1;PPIG;CALM2;ZWINT
