Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Genes Up-Regulated In HDACi-9b Treated PBMCs From Friedreich Ataxia Carriers Vs Controls GSE30933	4/642	8.458908e-01	9.999952e-01	0	0	6.679902e-01	1.117982e-01	EIF5A;LGALS1;HBA-A2;NUBP1
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Treated Vs Untreated Healthy Donor Blood Cells GSE30933	13/1786	8.471878e-01	9.999952e-01	0	0	7.736549e-01	1.282974e-01	JAG2;UNC45A;CAR2;DDX3X;DCAKD;HBA-A2;CRIP2;DUSP14;SFRP1;KRT18;ZMYM2;PCF11;NEDD4
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Striatum Of 5 Mon R6/2 HD Mice GSE26317	1/203	8.482954e-01	9.999952e-01	0	0	5.305957e-01	8.729700e-02	NASP
HDSigDB_Mouse_2021	Htt Up-Regulated Genes In Mouse MEFs GSE11139	1/203	8.482954e-01	9.999952e-01	0	0	5.305957e-01	8.729700e-02	ATP5B
HDSigDB_Mouse_2021	Genes Down-Regulated In NPCs After HTT Knock Down GSE118088	3/507	8.488219e-01	9.999952e-01	0	0	6.350960e-01	1.040960e-01	JAG2;PLVAP;IGF2
HDSigDB_Mouse_2021	Genes Changed By 0.32 Mg/Kg PDE10A Inhibitor In Striatum Of HdhQ175 Mice GSE89505	1/204	8.497053e-01	9.999952e-01	0	0	5.279550e-01	8.598574e-02	PHLDA1
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs HES-2 Cell Line GSE22651	26/3337	8.497338e-01	9.999952e-01	0	0	8.202998e-01	1.335712e-01	COX7B;RPL3;DDX3X;RPLP1;RPLP0;BCCIP;HBA-A2;SPPL3;RASIP1;PODXL;MDK;FTH1;KDR;NAA50;UNC45A;CCT3;HSPA4;RPL23;HSPE1;SOD1;ACTC1;RHEB;FKBP4;PKIG;CRYAB;ANAPC1
HDSigDB_Mouse_2021	Differentially Expressed Genes In Hippocampus Of 10 Mon HD Q175 Mice Vs Q20 GSE73503	10/1421	8.497616e-01	9.999952e-01	0	0	7.496518e-01	1.220429e-01	NAA50;CAR2;GJA1;SPARC;DLG3;PARP1;ANXA5;VIM;TXNL4A;THBS3
HDSigDB_Mouse_2021	Genes Down-Regulated By 3.2 Mg/Kg PDE10A Inhibitor In Striatum Of HdhQ175 Mice GSE89505	1/205	8.511023e-01	9.999952e-01	0	0	5.253402e-01	8.469691e-02	CITED4
HDSigDB_Mouse_2021	Striatum RNA M12 Module (Tan) PMID26900923	1/206	8.524863e-01	9.999952e-01	0	0	5.227509e-01	8.343007e-02	SLC2A1
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Normal iPSCs-derived Neurons Vs iPSCs GSE65399	19/2519	8.525224e-01	9.999952e-01	0	0	7.975855e-01	1.272593e-01	SH3GLB1;ATF2;SPARC;HSPA5;CITED1;CRABP1;IGFBP2;CRIP2;UBE2J1;DUSP14;THBS3;TUBA1B;TUBB5;MDK;GUK1;FTH1;0610012G03RIK;VIM;EIF4G2
HDSigDB_Mouse_2021	Genes Down-Regulated In The Cortex Of zQ175 Neo- Mice Vs WT GSE123657	4/651	8.534600e-01	9.999952e-01	0	0	6.583891e-01	1.043261e-01	CAR2;KDR;CRIP2;DUSP14
HDSigDB_Mouse_2021	Expression In Cerebellum Of Spinocerebellar Ataxia 1 Mice GSE9914	35/4388	8.537540e-01	9.999952e-01	0	0	8.344241e-01	1.319326e-01	ATF2;PLVAP;RARG;RPL3;DDX3X;HSP90AB1;PLXND1;CITED4;RPLP0;SLC2A1;TUBA1B;LARP1;LGALS1;TCOF1;PPP2R1A;MDK;PCF11;GUK1;CHEK2;ANXA6;SNX5;SH3GLB1;UNC45A;MBD3;RPL41;TIGD5;RPL22;AIMP1;SFRP1;ACTC1;EIF3L;NCL;ALDOA;CRYAB;ANAPC1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In 22 Mon CHL2 HD Mice GSE10202	14/1927	8.571833e-01	9.999952e-01	0	0	7.707082e-01	1.187688e-01	NAA50;CAR2;PLVAP;PLXND1;PARP1;CRIP2;WDR89;DUSP14;CDH5;PODXL;PCF11;PKIG;YKT6;GAS5
HDSigDB_Mouse_2021	Genes Up-Regulated In Influence Of Spt4 Deletion On Expression In Yeasts (Biological Repeat 1) GSE33497	1/210	8.578956e-01	9.999952e-01	0	0	5.126415e-01	7.857401e-02	ANAPC1
HDSigDB_Mouse_2021	Top Astrocyte-Enriched Genes In Humans And Mice PMID29892006	7/1055	8.584310e-01	9.999952e-01	0	0	7.082417e-01	1.081124e-01	CAR2;SFRP1;GJA1;MDK;IGFBP2;VIM;THBS3
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 4B Treated Vs Untreated Friedreich Ataxia Patient Blood Cells GSE30933	6/925	8.585212e-01	9.999952e-01	0	0	6.931203e-01	1.057313e-01	JAG2;UNC45A;SPARC;LPCAT4;CRIP2;RPL8
HDSigDB_Mouse_2021	Genes Down-Regulated In Genes Changed In HDACi 4B Vs Vehicle Treated Friedreich Ataxia Patient Blood Cells GSE30933	3/518	8.588750e-01	9.999952e-01	0	0	6.211768e-01	9.450079e-02	ALDOA;RPS21;NUBP1
HDSigDB_Mouse_2021	Genes Changed By 3.2 Mg/Kg PDE10A Inhibitor In Striatum Of HdhQ175 Mice GSE89505	3/519	8.597595e-01	9.999952e-01	0	0	6.199409e-01	9.367469e-02	CITED4;PHLDA1;DUSP14
HDSigDB_Mouse_2021	Down-regulated Genes In The Heart Of Dox Treated FRDAkd Mice At 16 Wk GSE98790	3/521	8.615139e-01	9.999952e-01	0	0	6.174833e-01	9.204458e-02	TCF15;DCAKD;FKBP4
HDSigDB_Mouse_2021	Genes Changed In Nicotinamide Treated STHdhQ111 Vs Control GSE129143	7/1060	8.616432e-01	9.999952e-01	0	0	7.046909e-01	1.049383e-01	FASN;NF1;CRIP2;VIM;POLE;EIF4G2;ANAPC1
HDSigDB_Mouse_2021	Cortex RNA M39 Module (Orangered4) PMID26900923	1/213	8.618227e-01	9.999952e-01	0	0	5.053098e-01	7.514243e-02	DDX3X
HDSigDB_Mouse_2021	Differentially Expressed Genes In Striatum Of Foxp1 KO Vs WT Mice GSE62718	3/522	8.623839e-01	9.999952e-01	0	0	6.162616e-01	9.124043e-02	RARG;HSPA5;THBS3
HDSigDB_Mouse_2021	Genes Down-Regulated In Influence Of Hsp90 Inhibitor On Expression In R6/2 HD Mice GSE29681	1/215	8.643807e-01	9.999952e-01	0	0	5.005362e-01	7.294917e-02	HSPA5
HDSigDB_Mouse_2021	Genes Up-Regulated In Cerebellum Of WT Mice Compared To Atxn1[82Q] KI Mice GSE114815	14/1942	8.645731e-01	9.999952e-01	0	0	7.640713e-01	1.111872e-01	EIF5A;PLVAP;RPL41;TIGD5;PARP1;SFRP1;LARP1;DLG3;RHEB;LPCAT4;0610012G03RIK;KDR;CYTB;CCT5
HDSigDB_Mouse_2021	Genes Down-Regulated In Human HD Astrocytes Vs Control Astrocytes PMID32070434	10/1447	8.645859e-01	9.999952e-01	0	0	7.350483e-01	1.069529e-01	UNC45A;TUBA1B;LARP1;DDX3X;NASP;MDH1;FASN;ANXA6;1700030K09RIK;YKT6
HDSigDB_Mouse_2021	Genes Changed In NPCs After HTT Knock Down GSE118088	4/665	8.646110e-01	9.999952e-01	0	0	6.439738e-01	9.368248e-02	JAG2;H19;PLVAP;IGF2
HDSigDB_Mouse_2021	CA3 Overexpressed Genes Compared To CA1 Newrzella PMID17937787	3/525	8.649655e-01	9.999952e-01	0	0	6.126246e-01	8.887081e-02	HSPA4;ANXA6;ALDOA
HDSigDB_Mouse_2021	Genes Up-Regulated In Human Granule Cells Vs Basket Cells GSE101912	3/526	8.658165e-01	9.999952e-01	0	0	6.114216e-01	8.809499e-02	KRT18;NEDD4;ALX4
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In 12 Wk R6/2 HD Mice (Set1) GSE9803	14/1945	8.660151e-01	9.999952e-01	0	0	7.627563e-01	1.097247e-01	CAR2;ALAS2;PLXND1;CRABP2;HBA-A2;CRIP2;MMP9;DUSP14;THBS3;GJA1;FASN;KDR;PKIG;YKT6
HDSigDB_Mouse_2021	Genes Changed In The Cortex Of zQ175 Neo- Mice Vs WT GSE123657	7/1067	8.660413e-01	9.999952e-01	0	0	6.997761e-01	1.006437e-01	EEF1A1;CAR2;RPL3;KDR;CRIP2;GAS5;DUSP14
HDSigDB_Mouse_2021	Genes Up-Regulated In dSPNs Of HD Patients Vs Control PMID32681824	2/379	8.664461e-01	9.999952e-01	0	0	5.666191e-01	8.122791e-02	HSP90AB1;CYTB
HDSigDB_Mouse_2021	Genes Down-Regulated In Vehicle Treated Wild Type Vs STHdhQ111 GSE129143	30/3847	8.670230e-01	9.999952e-01	0	0	8.165282e-01	1.165102e-01	KCNK5;ATF2;RARG;CRABP2;RPL32;RPLP1;RPLP0;BCCIP;A930005H10RIK;ATP5K;FAM149A;UBE2J1;DUSP14;RPS14;MED11;FTH1;TXNL4A;YKT6;SH3GLB1;NAA50;1810058I24RIK;CAR2;NDUFA5;RPL23;DCAKD;RPL22;SOD1;EEF1A1;KRT18;EIF4G2
HDSigDB_Mouse_2021	Cortex RNA M38 Module (Plum1) PMID26900923	1/218	8.681295e-01	9.999952e-01	0	0	4.935408e-01	6.979378e-02	CRYAB
HDSigDB_Mouse_2021	Macrophage And Microglia Genes Up-Regulated After Activation PMID15579277	1/218	8.681295e-01	9.999952e-01	0	0	4.935408e-01	6.979378e-02	PHLDA1
HDSigDB_Mouse_2021	HD Grade 0 Markers In Human Frontal Lobe BA4 (HG-U133A) GSE3790	2/381	8.683878e-01	9.999952e-01	0	0	5.635710e-01	7.952942e-02	LARP1;RPLP2
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In SIVF018 Line NSCs Vs ESCs GSE34201	37/4660	8.688104e-01	9.999952e-01	0	0	8.271876e-01	1.163277e-01	SPARC;RPL32;CITED1;CRABP1;CITED4;RPLP0;BCCIP;SLC2A1;CRIP2;SPPL3;ACTB;UBE2J1;DUSP14;THBS3;TUBA1B;LARP1;MDK;GUK1;PHLDA1;NAA50;JAG2;HSPA5;IFT140;RPL23;CNBP;IGFBP2;COX6C;SOD1;EEF1G;RHEB;EIF3L;UNC50;1810010H24RIK;RPL26;VIM;EIF4G2;ANAPC1
HDSigDB_Mouse_2021	Genes Up-Regulated During Hematopoietic Differentiation PMID19128795	7/1073	8.697202e-01	9.999952e-01	0	0	6.956148e-01	9.709651e-02	CAR2;ALAS2;CRABP1;HBA-X;SLC2A1;HBA-A2;SNX5
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Treated Vs Untreated Friedreich Ataxia Carrier Blood Cells GSE30933	7/1074	8.703253e-01	9.999952e-01	0	0	6.949258e-01	9.651703e-02	JAG2;UNC45A;SPARC;LPCAT4;NEDD4;CRIP2;DUSP14
HDSigDB_Mouse_2021	Genes Down-Regulated In Cyproheptadine Treated STHdhQ111 Vs Control GSE129143	16/2204	8.729966e-01	9.999952e-01	0	0	7.673022e-01	1.042178e-01	SH3GLB1;RARG;ANXA2;IFT140;DCAKD;A930005H10RIK;CRIP2;THBS3;TUBA1B;TUBB5;NEDD4;SUFU;ANXA6;NF1;VIM;CRYAB
HDSigDB_Mouse_2021	Genes Changed In Human Granule Cells Vs Basket Cells GSE101912	8/1209	8.735496e-01	9.999952e-01	0	0	7.045265e-01	9.524520e-02	KRT18;NASP;PPP2R1A;PODXL;NEDD4;ALX4;ALDOA;GSPT1
HDSigDB_Mouse_2021	Down-regulated Genes In Striatum Of 10 Mon HD Q140 Mice Vs Q20 GSE78274	15/2085	8.742220e-01	9.999952e-01	0	0	7.609124e-01	1.022825e-01	JAG2;CAR2;SPARC;HSPA4;SLC2A1;GSPT1;FAM149A;DUSP14;CDH5;GJA1;RHEB;PODXL;MDK;LPCAT4;FTH1
HDSigDB_Mouse_2021	Top Microglia-Specific Genes In Humans And Mice PMID29892006	7/1081	8.744970e-01	9.999952e-01	0	0	6.901388e-01	9.255203e-02	MED11;PPP4C;TCOF1;YKT6;MMP9;ACTB;SNX5
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Mesencephalon Of 12 Mon Ataxin-2 KO Spinocerebellar Ataxia 2 Mice GSE55177	2/391	8.777147e-01	9.999952e-01	0	0	5.488008e-01	7.158211e-02	PLVAP;A930005H10RIK
HDSigDB_Mouse_2021	Locuses With Decreased DNA Methylation In Limbic Lobe Region Of AD Vs Control GSE72778	4/686	8.799808e-01	9.999952e-01	0	0	6.234604e-01	7.971264e-02	BTBD19;SFRP1;RARG;RPL19
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Cerebellum Of 12 Mon Ataxin-2 KO Spinocerebellar Ataxia 2 Mice GSE55177	16/2222	8.806830e-01	9.999952e-01	0	0	7.602642e-01	9.659732e-02	SH3GLB1;ATF2;HSPA8;RPL41;MDH1;HSPA4;GSPT1;THBS3;PODXL;SERBP1;G3BP1;UNC50;TXNL4A;CRYAB;GAS5;SNX5
HDSigDB_Mouse_2021	Expression In Quadriceps Muscle Of HSALR 41 Myotonic Dystrophy Mice (MOE430B Array) GSE14691	1/230	8.821218e-01	9.999952e-01	0	0	4.673921e-01	5.862271e-02	GSPT1
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Vs Normal NPCs GSE118088	17/2348	8.824749e-01	9.999952e-01	0	0	7.635822e-01	9.546686e-02	JAG2;KCNK5;DDX3X;CRABP2;CITED1;CRABP1;IGFBP2;ANXA5;CITED4;IGF2;SLC2A1;MMP9;ACTB;RPS26;SFRP1;NEDD4;KDR
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Vs Normal APCs GSE105041	4/691	8.834111e-01	9.999952e-01	0	0	6.187611e-01	7.670449e-02	PLXND1;KDR;EXOC3L;PHLDA1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In NSCs Lines HD180i.5 And HD60i.4 From HD Patients GSE37517	8/1229	8.844111e-01	9.999952e-01	0	0	6.922418e-01	8.503033e-02	RPS26;H19;ACTC1;CITED1;TMEM88;IGFBP2;KDR;CRYAB
HDSigDB_Mouse_2021	Genes Up-Regulated In Pvalb/Th-expressing Interneurons Of R6/2 Vs WT PMID32681824	2/399	8.847354e-01	9.999952e-01	0	0	5.375204e-01	6.582831e-02	ATF2;HSPA8
HDSigDB_Mouse_2021	Differentially Expressed Genes In Striatum Of 10 Mon HD Q140 Mice Vs Q20 GSE78274	30/3899	8.849626e-01	9.999952e-01	0	0	8.029358e-01	9.812668e-02	SPARC;RPL3;SLC2A1;1110002L01RIK;GSPT1;FAM149A;DUSP14;RPS15;CDH5;MED11;GJA1;TUBB5;TCOF1;PPP2R1A;PODXL;MDK;FTH1;YKT6;POLE;RRP15;JAG2;CCT3;CAR2;CCT2;HSPA4;EEF1A1;DLG3;RHEB;LPCAT4;ANAPC1
HDSigDB_Mouse_2021	Myotonic Dystrophy 1 Up-Regulated Genes In The Human Heart GSE86356	2/401	8.864317e-01	9.999952e-01	0	0	5.347710e-01	6.446729e-02	CRABP2;CITED1
HDSigDB_Mouse_2021	Genes Down-Regulated In Htt-N171-82Q Vs Htt-N171-19Q Changed Genes In Rat Striatal Neurons GSE1918	1/234	8.864496e-01	9.999952e-01	0	0	4.592744e-01	5.535682e-02	DUSP14
HDSigDB_Mouse_2021	Down-regulated Genes In R6/2 LNA-SCB Vs WT LNA-SCB Mice GSE85126	2/403	8.881049e-01	9.999952e-01	0	0	5.320490e-01	6.313579e-02	CRABP2;DUSP14
HDSigDB_Mouse_2021	Genes Down-Regulated In Myotonic Dystrophy 2 Markers In Human Vastus Lateralis GSE45331	1/236	8.885538e-01	9.999952e-01	0	0	4.553191e-01	5.380054e-02	POLE
HDSigDB_Mouse_2021	Striatum RNA M4 Module (Yellow) PMID26900923	5/838	8.887792e-01	9.999952e-01	0	0	6.365563e-01	7.505405e-02	TUBA1B;CITED1;IGFBP2;FAM149A;UBE2J1
HDSigDB_Mouse_2021	Liver RNA M11 Module (Greenyellow) PMID26900923	2/405	8.897554e-01	9.999952e-01	0	0	5.293540e-01	6.183313e-02	KCNK5;FASN
HDSigDB_Mouse_2021	Signaling Protein Genes Bound By Suz12 PMID16630818	3/557	8.899677e-01	9.999952e-01	0	0	5.762810e-01	6.717711e-02	JAG2;SFRP1;CRABP1
HDSigDB_Mouse_2021	Expression In HSALR 20B Myotonic Dystrophy Mice Treated With ASO 190401 Vs Untreated HSALR 20B Mice GSE38962	5/842	8.911607e-01	9.999952e-01	0	0	6.333807e-01	7.298480e-02	SPARC;SERBP1;CITED4;PKIG;MMP9
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In HSALR 20B Myotonic Dystrophy Mice Treated With ASO 190401 Vs Untreated HSALR 20B Mice GSE38962	2/407	8.913834e-01	9.999952e-01	0	0	5.266857e-01	6.055863e-02	SERBP1;MMP9
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 0 Markers In Human Frontal Lobe BA4 (HG-U133A) GSE3790	1/239	8.916377e-01	9.999952e-01	0	0	4.495110e-01	5.155685e-02	LARP1
HDSigDB_Mouse_2021	Genes Up-Regulated In Microglia Vs Macrophages PMID28671693	3/560	8.920868e-01	9.999952e-01	0	0	5.730879e-01	6.544195e-02	JAG2;PLVAP;CITED4
HDSigDB_Mouse_2021	Genes Changed By 1.0 Mg/Kg PDE10A Inhibitor In Striatum Of HdhQ175 Mice GSE89505	1/240	8.926466e-01	9.999952e-01	0	0	4.476073e-01	5.083229e-02	PHLDA1
HDSigDB_Mouse_2021	Expression In The Heart Of Mice Inducibly Expressing Celf1 For 12 H GSE56185	27/3576	8.942517e-01	9.999952e-01	0	0	7.882529e-01	8.810141e-02	COX7B;RARG;PLXND1;RPL32;SLC2A1;RASIP1;NUBP1;THBS3;MED11;TMEM88;PODXL;TXNL4A;YKT6;POLE;JAG2;UNC45A;TIGD5;TCF15;NDUFA5;IFT140;IGF2;MMP9;FASN;VIM;EXOC3L;1700030K09RIK;PKIG
HDSigDB_Mouse_2021	Genes Changed In HD Vs Control iPSCs After 80 D Of Differentiation GSE109534	1/242	8.946366e-01	9.999952e-01	0	0	4.438474e-01	4.941691e-02	KDR
HDSigDB_Mouse_2021	Liver RNA M12 Module (Tan) PMID26900923	4/709	8.950679e-01	9.999952e-01	0	0	6.023956e-01	6.677896e-02	RARG;SUFU;MMP9;SNX5
HDSigDB_Mouse_2021	Genes Changed In Chat-expressing Interneurons Of zQ175DN Vs WT PMID32681824	8/1252	8.959444e-01	9.999952e-01	0	0	6.786027e-01	7.456275e-02	SH3GLB1;EEF1A1;ATF2;HSPA8;HSP90AB1;NASP;PCF11;SNX5
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Cerebrum Of 22 Wk R6/1 HD Mice GSE3621	3/566	8.962163e-01	9.999952e-01	0	0	5.668037e-01	6.210669e-02	CAR2;PLXND1;DUSP14
HDSigDB_Mouse_2021	Probable Neuron-Enriched Genes PMID18171944	14/2017	8.971788e-01	9.999952e-01	0	0	7.323779e-01	7.946309e-02	ATF2;PLVAP;PLXND1;RPL23;CRABP1;SPPL3;UBE2J1;DUSP14;TUBA1B;TUBB5;ZMYM2;DLG3;SERBP1;YKT6
HDSigDB_Mouse_2021	Liver RNA M37 Module (Skyblue3) PMID26900923	4/716	8.993194e-01	9.999952e-01	0	0	5.962547e-01	6.327278e-02	ATF2;DLG3;SLC2A1;PHLDA1
HDSigDB_Mouse_2021	Suz12 Bound Genes PMID16630818	12/1780	9.023920e-01	9.999952e-01	0	0	7.121961e-01	7.314701e-02	JAG2;SFRP1;ACTC1;TCF15;CITED1;TMEM88;CRABP1;ALX4;HBA-A2;EXOC3L;ALDOA;FAM149A
HDSigDB_Mouse_2021	Down-regulated Insoluble Proteins In Cerebral Cortex Of 12 Wk R6/2 Mice PXD004973	6/1000	9.028597e-01	9.999952e-01	0	0	6.382791e-01	6.522451e-02	MBD3;SPARC;NASP;C1QBP;RPS21;SNX5
HDSigDB_Mouse_2021	Genes Down-Regulated In Nicotinamide Treated STHdhQ111 Vs Control GSE129143	5/866	9.045526e-01	9.999952e-01	0	0	6.149469e-01	6.168830e-02	FASN;NF1;POLE;EIF4G2;ANAPC1
HDSigDB_Mouse_2021	Locuses With Decreased DNA Methylation In Limbic Lobe Region Of HD Vs Control GSE72778	4/725	9.045637e-01	9.999952e-01	0	0	5.885344e-01	5.903150e-02	HSP90AB1;WDR89;GAS5;DUSP14
HDSigDB_Mouse_2021	Genes Down-Regulated In Brain Vs Spinal Cord Derived OPCs PMID30078729	3/580	9.053076e-01	9.999952e-01	0	0	5.526490e-01	5.497782e-02	H19;TCF15;CRYAB
HDSigDB_Mouse_2021	HD Markers In NSCs GSE74201	5/868	9.056015e-01	9.999952e-01	0	0	6.134570e-01	6.082788e-02	LGALS1;KRT8;EXOC3L;MMP9;RASIP1
HDSigDB_Mouse_2021	Genes Down-Regulated In iSPNs Of zQ175DN Vs WT PMID32681824	2/426	9.057775e-01	9.999952e-01	0	0	5.025917e-01	4.973725e-02	HSPA4;DUSP14
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In HD180i.5 NSCs From HD Patient Vs NSCs From Healthy Controls GSE37517	13/1917	9.066102e-01	9.999952e-01	0	0	7.151948e-01	7.011960e-02	KCNK5;CAR2;PARP1;IGFBP2;WDR89;RPS26;ACTC1;DLG3;DKC1;RHEB;FKBP4;CRYAB;GAS5
HDSigDB_Mouse_2021	Differentially Expressed Genes In Corrected iPSCs Vs HD iPSCs GSE93767	3/584	9.077704e-01	9.999952e-01	0	0	5.487300e-01	5.309721e-02	ANXA2;0610012G03RIK;PHLDA1
HDSigDB_Mouse_2021	Genes Up-Regulated In Trichostatin A Treated STHdhQ111 Vs Control GSE129143	3/584	9.077704e-01	9.999952e-01	0	0	5.487300e-01	5.309721e-02	LPCAT4;KDR;IGF2
HDSigDB_Mouse_2021	Markers Of Central Glial Substance In Myelencephalon PMID22996553	7/1146	9.082056e-01	9.999952e-01	0	0	6.484973e-01	6.244025e-02	GJA1;IFT140;CHEK2;IGFBP2;CRIP2;VIM;DUSP14
HDSigDB_Mouse_2021	Up-regulated Genes In Striatum Of Foxp1 KO Vs WT Mice GSE62718	1/261	9.118035e-01	9.999952e-01	0	0	4.110130e-01	3.794914e-02	HSPA5
HDSigDB_Mouse_2021	Glutamatergic Neuron Gene Module 2 PMID19638972	1/262	9.126256e-01	9.999952e-01	0	0	4.094173e-01	3.743283e-02	LGALS1
HDSigDB_Mouse_2021	Genes Down-Regulated In HDACi-106 Treated PBMCs From Friedreich Ataxia Carriers Vs Controls GSE30933	13/1936	9.134120e-01	9.999952e-01	0	0	7.073773e-01	6.406594e-02	CCT3;COX7B;DDX3X;HSPA4;BCCIP;GSPT1;UBE2J1;DUSP14;SFRP1;ZMYM2;PCF11;SERBP1;G3BP1
HDSigDB_Mouse_2021	Up-regulated Genes In Cerebellum Of ATXN1[82Q] Vs WT Mice GSE108255	1/263	9.134401e-01	9.999952e-01	0	0	4.078338e-01	3.692423e-02	ANXA2
HDSigDB_Mouse_2021	Genes Up-Regulated In Cerebellum Of 12 Week Old Atxn1[154Q/2Q] Vs WT GSE122099	5/884	9.136396e-01	9.999952e-01	0	0	6.017821e-01	5.435240e-02	UNC45A;ATP5B;NASP;DLG3;PCF11
HDSigDB_Mouse_2021	Genes Up-Regulated In Medulla Of 28 Week Old Atxn 1 154Q/2Q KI Mice Treated With ASO Vs Vehicle GSE114674	4/742	9.138181e-01	9.999952e-01	0	0	5.744655e-01	5.177297e-02	CAR2;GJA1;SPARC;CITED1
HDSigDB_Mouse_2021	Locuses With Increased DNA Methylation In Frontal Lobe Region Of AD Vs Control GSE72778	10/1555	9.141810e-01	9.999952e-01	0	0	6.796488e-01	6.098267e-02	BTBD19;COX7B;DDX3X;DLG3;CITED1;PPP2R1A;DKC1;KDR;IGF2;ALX4
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In The Heart Of Mice Inducibly Expressing Celf1 For 12 H GSE56185	24/3289	9.149041e-01	9.999952e-01	0	0	7.603828e-01	6.762545e-02	JAG2;UNC45A;TIGD5;RARG;PLXND1;RPL32;TCF15;IFT140;IGF2;SLC2A1;RASIP1;NUBP1;THBS3;MED11;TMEM88;PODXL;FASN;VIM;EXOC3L;1700030K09RIK;TXNL4A;PKIG;YKT6;POLE
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Markers In Mouse STHdh Cells GSE11358	25/3410	9.152757e-01	9.999952e-01	0	0	7.632173e-01	6.756758e-02	SLC2A1;A930005H10RIK;ATP5K;1110002L01RIK;RPL8;SPPL3;RPS14;GJA1;PPP2R1A;PCF11;SUFU;ANXA6;SNX5;HSPA5;RPS8;RPL22;IGF2;COX6C;MMP9;EEF1G;H19;UNC50;RPL29;RPS21;ANAPC1
HDSigDB_Mouse_2021	Differentially Expressed Genes In Brown Adipose Tissue Of HD Q175 Mice PMID26900923	7/1163	9.156384e-01	9.999952e-01	0	0	6.383790e-01	5.626275e-02	H19;SFRP1;ACTC1;CITED4;CRYAB;MMP9;THBS3
HDSigDB_Mouse_2021	Genes Down-Regulated In The Astrocytes Of zQ175 KI Mice Vs WT At 6 Month Old GSE124846	4/749	9.173921e-01	9.999952e-01	0	0	5.688591e-01	4.904718e-02	PLXND1;LPCAT4;CITED4;DUSP14
HDSigDB_Mouse_2021	Mouse Cerebellum Stellate And Basket Cell Markers PMID19013282	12/1821	9.174774e-01	9.999952e-01	0	0	6.944734e-01	5.981314e-02	RNASEH2C;BTBD19;TCF15;CITED1;LPCAT4;GUK1;0610012G03RIK;RPL22;POMP;A930005H10RIK;HSPE1;NUBP1
HDSigDB_Mouse_2021	Genes Changed In Corpus Callosum Of BN Vs BACHD Mice PMID31015293	2/444	9.177596e-01	9.999952e-01	0	0	4.816767e-01	4.133740e-02	RNASEH2C;LPCAT4
HDSigDB_Mouse_2021	Top Oligodendrocyte-Enriched Genes In Humans And Mice PMID29892006	6/1035	9.191228e-01	9.999952e-01	0	0	6.154224e-01	5.190196e-02	CAR2;SFRP1;TUBA1B;FASN;FTH1;CRYAB
HDSigDB_Mouse_2021	Striatum RNA M7 Module (Black) PMID26900923	1/271	9.196900e-01	9.999952e-01	0	0	3.955879e-01	3.311808e-02	SH3GLB1
HDSigDB_Mouse_2021	Markers Of Dentate Gyrus In Hippocampal Formation PMID22996553	1/272	9.204390e-01	9.999952e-01	0	0	3.941080e-01	3.267335e-02	DUSP14
HDSigDB_Mouse_2021	S1 Pyramidal Neuron-Enriched Genes PMID25700174	1/272	9.204390e-01	9.999952e-01	0	0	3.941080e-01	3.267335e-02	LPCAT4
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In The Heart Of Mice Inducibly Expressing Celf1 For 72 H GSE56185	8/1311	9.212247e-01	9.999952e-01	0	0	6.458173e-01	5.299018e-02	MYL7;ACTC1;PARP1;MDH1;IFT140;SLC2A1;CRIP2;CRYAB
HDSigDB_Mouse_2021	Genes Changed In dSPNs Of R6/2 Vs WT PMID32681824	6/1041	9.216607e-01	9.999952e-01	0	0	6.116593e-01	4.989804e-02	HSPA8;HSPA5;MDK;NF1;PKIG;THBS3
HDSigDB_Mouse_2021	Top OPC-enriched Genes In Humans And Mice PMID29892006	6/1041	9.216607e-01	9.999952e-01	0	0	6.116593e-01	4.989804e-02	MDK;IGF2;NF1;1810010H24RIK;MKI67;PHLDA1
