Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Genes Down-Regulated In Medulla Of 28 Week Old Atxn 1 154Q/2Q KI Mice Treated With ASO Vs Vehicle GSE114674	8.916080e-01	9.860624e-01	0	0	5.263320e-01	6.038540e-02	SMOC1;CPNE3
HDSigDB_Mouse_2021	Up-regulated Genes In Friedreich Ataxia Vs Control Fibroblasts GSE104288	8.938537e-01	9.879709e-01	0	0	6.819794e-01	7.652707e-02	CDH5;RFC4;SMOC1;RARRES2;TIMELESS;PDXP;POLR2J;APLN
HDSigDB_Mouse_2021	Mouse Microglial Cell Markers (Blue Genes) PMID30811995	8.951576e-01	9.885303e-01	0	0	5.204777e-01	5.764573e-02	PLCG2;SLC16A10
HDSigDB_Mouse_2021	Differentially Expressed Genes In R6/2 LNA-SCB Vs WT LNA-SCB Mice GSE85126	8.956000e-01	9.885303e-01	0	0	5.678974e-01	6.261718e-02	SMOC1;TNNT2;CAMKK1
HDSigDB_Mouse_2021	Genes Changed In Pvalb/Th-expressing Interneurons Of R6/2 Vs WT PMID32681824	8.964372e-01	9.885303e-01	0	0	6.473914e-01	7.077736e-02	SRRM2;ZFHX3;UBN2;SRSF2;BIRC6;TTC28
HDSigDB_Mouse_2021	Genes Up-Regulated In Striatum Of HdhQ175 Mice GSE89505	8.964409e-01	9.885303e-01	0	0	6.644554e-01	7.264018e-02	NAGK;SMOC1;TNNT2;SLC39A6;SOX11;VIM;TTC28
HDSigDB_Mouse_2021	HD Markers In Human Caudate Nucleus GSE26927	8.974036e-01	9.890179e-01	0	0	8.234387e-01	8.913691e-02	NAPB;IFITM1;SPARC;RNASEK;PLXND1;CRABP1;PDXP;CRMP1;DBI;CRIP1;CAMKK1;UNG;PRDX2;GJA1;LDHA;SALL1;SAMM50;BLOC1S1;SERF1;CPNE3;LBR;SNX6;COX8A;ZFHX3;PRMT7;TPRA1;MDH1;PARP1;RASL10B;TMOD3;PUS1;RARRES2;IGF2;SOX11;DHCR24;SLC16A10;COX6C;IGF2R;RHOA;CDK4;NHP2;RPL26;VIM;OCIAD2;ALDOA;CNIH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Cerebellum Of 6 Mon Ataxin-2 KO Spinocerebellar Ataxia 2 Mice GSE55177	8.988728e-01	9.900628e-01	0	0	4.357724e-01	4.645931e-02	HSP90B1
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Vs Vehicle Treated Friedreich Ataxia Carrier Blood Cells GSE30933	9.003466e-01	9.907973e-01	0	0	6.213081e-01	6.522211e-02	COL1A1;SPARC;UPK1A;PCOLCE;CRIP2
HDSigDB_Mouse_2021	Up-regulated Genes In Skin Of HD Q175 Mice PMID26900923	9.010126e-01	9.907973e-01	0	0	6.858470e-01	7.148994e-02	ALDH3B2;ANXA2;PARP1;TMOD3;ANKRD11;CPNE3;BIRC6;CRIP2;PDZK1IP1
HDSigDB_Mouse_2021	Mouse Glia-Enriched Genes PMID30811995	9.011041e-01	9.907973e-01	0	0	7.064148e-01	7.356218e-02	CAR2;TOX2;SALL1;RPS18;RPLP1;DLC1;HBA-A2;DHCR24;RPL29;PDLIM4;TTC28
HDSigDB_Mouse_2021	Markers Of Locus Ceruleus In Pontine Tegmentum PMID22996553	9.030189e-01	9.916159e-01	0	0	4.278693e-01	4.364769e-02	LDHA
HDSigDB_Mouse_2021	Up-regulated Genes In Cortex Of 6 Mon HD Q140 Mice Vs Q20 GSE78272	9.030189e-01	9.916159e-01	0	0	4.278693e-01	4.364769e-02	NINL
HDSigDB_Mouse_2021	Genes Down-Regulated In dSPNs Of zQ175DN Vs WT PMID32681824	9.034142e-01	9.916159e-01	0	0	5.558036e-01	5.645524e-02	MDK;UBN2;PTN
HDSigDB_Mouse_2021	Genes Up-Regulated In The Astrocytes Of zQ175 KI Mice Vs WT At 12 Month Old GSE124846	9.058893e-01	9.931102e-01	0	0	6.135271e-01	6.063989e-02	NAGK;SMOC1;TNNT2;SOX11;PTN
HDSigDB_Mouse_2021	Genes Down-Regulated In Baseline Differences In PC12 Htt-Q74 Vs PC12 Htt-Q23 Cells PMID28499347	9.062008e-01	9.931102e-01	0	0	6.667746e-01	6.567357e-02	NAPB;ALDH3B2;SPARC;ANXA2;FIP1L1;CTR9;ALDOA;DHDDS
HDSigDB_Mouse_2021	PMID:20976225, PMID:19228925] B Cell-Specific Genes PMID15789058,	9.069957e-01	9.931102e-01	0	0	4.202451e-01	4.102329e-02	HSP90B1
HDSigDB_Mouse_2021	Genes Down-Regulated In Htt-N171-82Q Changed Genes In Rat Striatal Neurons GSE1918	9.072709e-01	9.931102e-01	0	0	5.000661e-01	4.866354e-02	SPARC;COL4A1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In VUB01 Vs VUB03 hESCs GSE7179	9.082849e-01	9.931102e-01	0	0	4.177632e-01	4.018763e-02	CPNE3
HDSigDB_Mouse_2021	Markers Of Dorsal Motor Nucleus Of The Vagus In Myelencephalon PMID22996553	9.082849e-01	9.931102e-01	0	0	4.177632e-01	4.018763e-02	ANXA2
HDSigDB_Mouse_2021	Genes Down-Regulated In Pizotifen Treated STHdhQ111 Vs Control GSE129143	9.084345e-01	9.931102e-01	0	0	6.489846e-01	6.232361e-02	DOCK6;PRDX2;SBK1;PLSCR3;TNKS;ARHGAP29;TNRC18
HDSigDB_Mouse_2021	HD-specific Set Of Genes (Cluster 2) PMID28499347	9.090792e-01	9.932435e-01	0	0	6.304186e-01	6.009344e-02	1110008P14RIK;NASP;PLXND1;FBXO45;SLC16A10;MEST
HDSigDB_Mouse_2021	PC12 Htt-Q74 Vs PC12 Htt-Q23 Overall PMID28499347	9.105711e-01	9.934209e-01	0	0	7.479352e-01	7.006907e-02	IFITM1;SPARC;GPX1;1110008P14RIK;PLXND1;FBXO45;PCOLCE;SLC16A10;PTN;PRDX2;ALDH3B2;NASP;TMEM88;COL4A1;SMOC1;TNNT2;MEST;PDLIM4;NINL
HDSigDB_Mouse_2021	Genes Down-Regulated In Mouse Microglia During Acute Immune Activation PMID26001565	9.106650e-01	9.934209e-01	0	0	6.610346e-01	6.185976e-02	SPARC;SALL1;NAGK;MDH1;PARP1;ATP5K;NRARP;BIRC6
HDSigDB_Mouse_2021	Genes Up-Regulated In Influence Of Spt4 Deletion On Expression In Yeasts (Biological Repeat 1) GSE33497	9.108101e-01	9.934209e-01	0	0	4.128854e-01	3.857210e-02	SLC16A10
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs Control Ureter GSE22651	9.126146e-01	9.946875e-01	0	0	8.090932e-01	7.398475e-02	DOCK6;NAPB;IFITM1;SPARC;RNASEK;HNRNPU;HBA-A2;CRIP2;RFNG;CRIP1;PPM1F;RASIP1;CDH5;ALDH3B2;HECTD1;UPK1A;TMEM88;GLIPR2;FTH1;SLC39A6;PLCG2;SFN;CPNE3;SRRM2;XBP1;ZFHX3;GPX1;1110008P14RIK;ANXA2;RPL22;IGF2;PCOLCE;TFIP11;IGF2R;RPS26;COL1A1;H19;NAGK;GOLGB1;SMOC1;DLC1;ESAM;VIM;ALDOA
HDSigDB_Mouse_2021	Down-regulated Genes In Cortex Of 6 Mon HD Q175 Mice Vs Q20 PMID26900923	9.130185e-01	9.946875e-01	0	0	6.428127e-01	5.849543e-02	CAR2;GJA1;UBN2;DHCR24;BIRC6;CRIP2;PTN
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Vs Normal APCs GSE105041	9.138764e-01	9.949281e-01	0	0	5.747280e-01	5.175997e-02	PLXND1;TIMELESS;PTN;CNIH2
HDSigDB_Mouse_2021	Developmental Transcription Factor Genes Bound By Suz12 PMID16630818	9.142866e-01	9.949281e-01	0	0	4.878776e-01	4.371930e-02	SALL1;SIX1
HDSigDB_Mouse_2021	AD Down-Regulated Genes In Choroid Plexus GSE110226	9.154759e-01	9.956521e-01	0	0	5.995655e-01	5.294837e-02	EEF1A1;PARP1;TMEM88;CPNE3;PTN
HDSigDB_Mouse_2021	Cortex RNA M39 Module (Orangered4) PMID26900923	9.168243e-01	9.959437e-01	0	0	4.011704e-01	3.483742e-02	CPNE3
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 3 Markers In Human Frontal Lobe BA4 (HG-U133A) GSE3790	9.171387e-01	9.959437e-01	0	0	4.828310e-01	4.176320e-02	ANKRD11;POLR2J
HDSigDB_Mouse_2021	Genes With A Decrease Of SUZ12 Binding In Their Promoter Regions In Corpus Callosum Of BN Vs BACHD Mice PMID31015293	9.173166e-01	9.959437e-01	0	0	6.522019e-01	5.628674e-02	CCT2;ANXA2;TNKS;COL4A1;INSR;IGF2;HBA-A2;CCT5
HDSigDB_Mouse_2021	Genes Changed In HD Vs Normal NPCs GSE118088	9.179044e-01	9.960127e-01	0	0	7.969183e-01	6.826568e-02	HCN4;IFITM1;JRK;SPARC;CRABP1;CRMP1;SIX1;CRIP2;PTN;HSP90B1;ALDH3B2;GJA1;GLIPR2;SERF1;SFN;POLR2J;TEAD4;CAR2;ZFHX3;ANKRD27;HSPA5;TMOD3;RARRES2;IGF2;SOX11;SLC16A10;IGF2R;APLN;RPS26;COL1A1;H19;TOX2;COL4A1;SMOC1;CYP2S1;BLVRB;ESAM;MALAT1;INTS9
HDSigDB_Mouse_2021	Genes Changed In Chat-expressing Interneurons Of R6/2 Vs WT PMID32681824	9.195816e-01	9.972632e-01	0	0	6.623983e-01	5.553313e-02	YWHAE;COX7B;ZFHX3;TRIM28;MDK;SRSF2;HNRNPU;BIRC6;PTN
HDSigDB_Mouse_2021	Markers Of Central Glial Substance In Myelencephalon PMID22996553	9.204207e-01	9.973343e-01	0	0	6.324896e-01	5.244882e-02	COL1A1;GJA1;SMOC1;RARRES2;CRIP2;VIM;CRIP1
HDSigDB_Mouse_2021	HD Markers In Human Caudate Nucleus (HG-U133A) E-AFMX-6	9.206970e-01	9.973343e-01	0	0	5.276645e-01	4.359788e-02	COX7B;SALL1;OCIAD2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Cerebellum Of 10 Wk N171-82Q HD Mice GSE44306	9.217479e-01	9.975889e-01	0	0	6.594828e-01	5.373699e-02	TEAD4;TPRA1;UPK1A;LUZP1;TMEM88;UBN2;SLC16A10;CNIH2;CAMKK1
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In 4 Wk WT Mice Vs 4 Wk HSALR Myotonic Dystrophy Mice GSE60487	9.224345e-01	9.975889e-01	0	0	3.900956e-01	3.149591e-02	ZFHX3
HDSigDB_Mouse_2021	Genes Down-Regulated In Myotonic Dystrophy 2 Markers In Human Biceps Brachii GSE37084	9.225785e-01	9.975889e-01	0	0	4.730397e-01	3.811887e-02	RFNG;ALDOA
HDSigDB_Mouse_2021	Up-regulated Genes In HD Vs Control Fibroblast-Derived Neurons GSE84013	9.230323e-01	9.975889e-01	0	0	5.236822e-01	4.194228e-02	PTN;MEST;RASIP1
HDSigDB_Mouse_2021	Striatum Protein Module pM2 (Blue) PMID26900923	9.247877e-01	9.988502e-01	0	0	5.572936e-01	4.357542e-02	PLXND1;CYP2S1;BLVRB;CAMKK1
HDSigDB_Mouse_2021	Genes Changed In Foxp2/Olfm3-expressing Neurons Of R6/2 Vs WT PMID32681824	9.252507e-01	9.988502e-01	0	0	6.069583e-01	4.715490e-02	EEF1A1;YWHAE;ZFHX3;MDK;MEST;TTC28
HDSigDB_Mouse_2021	Genes Up-Regulated In CAG Length-Dependent Genes In 10 Mon Mouse Cortex PMID26900923	9.279479e-01	9.999944e-01	0	0	5.802306e-01	4.338944e-02	HNRNPL;NAGK;ANKRD27;SMOC1;CRMP1
HDSigDB_Mouse_2021	Cortex RNA M16 Module (Lightcyan) PMID26900923	9.286713e-01	9.999944e-01	0	0	3.775794e-01	2.794101e-02	PDZK1IP1
HDSigDB_Mouse_2021	Striatum RNA M13 Module (Salmon) PMID26900923	9.291612e-01	9.999944e-01	0	0	5.782652e-01	4.248690e-02	JRK;PLSCR3;C130036L24RIK;1110002L01RIK;NINL
HDSigDB_Mouse_2021	Down-regulated Genes In HD NPCs Vs Control NPCs GSE95343	9.294431e-01	9.999944e-01	0	0	5.495045e-01	4.020707e-02	YWHAE;ALDH3B2;ZFHX3;PDZK1IP1
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 4B Vs Vehicle Treated Friedreich Ataxia Carrier Blood Cells GSE30933	9.326931e-01	9.999944e-01	0	0	5.724453e-01	3.988747e-02	COL1A1;SPARC;UPK1A;PCOLCE;CRIP2
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of 12 Week Old ATXN1[82Q] Vs WT GSE122099	9.331841e-01	9.999944e-01	0	0	6.661019e-01	4.606284e-02	EEF1A1;COL1A1;GJA1;SBK1;PARP1;LUZP1;MDK;TMOD3;NRARP;NINL;DHDDS
HDSigDB_Mouse_2021	Genes Down-Regulated In Cerebellum Of 18 Week Old Atxn 1 154Q/2Q Mice Treated With ASO Vs Vehicle GSE114674	9.332353e-01	9.999944e-01	0	0	4.531088e-01	3.130886e-02	GJA1;SALL1
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Normal Human Brain Vs Other Fetal Tissues GSE65399	9.339088e-01	9.999944e-01	0	0	7.432278e-01	5.081932e-02	YWHAE;CCT2;NAPB;1110008P14RIK;RPL22;PDXP;CRMP1;HNRNPU;SNHG6;FBXO45;SOX11;CRIP2;PTN;SBK1;HSPH1;NASP;YWHAQ;SMOC1;SLC39A6;SERF1;BIRC6;OCIAD2;CNIH2;LBR
HDSigDB_Mouse_2021	Down-regulated Genes In R6/2 LNA-CTG Vs WT LNA-SCB Mice GSE85126	9.347466e-01	9.999944e-01	0	0	4.501880e-01	3.037858e-02	CAR2;CAMKK1
HDSigDB_Mouse_2021	Genes Down-Regulated In Genes Changed In Fragile X Syndrome iPSCs Vs Fibroblasts GSE21348	9.358897e-01	9.999944e-01	0	0	6.514369e-01	4.316269e-02	ZFHX3;NAGK;PLSCR3;FTH1;DLC1;MALAT1;TNRC18;VIM;PDLIM4;PPM1F
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of 29 Week Old fxSCA7 92Q Mice Vs WT GSE139090	9.369532e-01	9.999944e-01	0	0	4.458756e-01	2.903628e-02	XBP1;SBK1
HDSigDB_Mouse_2021	Genes Down-Regulated In Brain Vs Spinal Cord Derived OPCs PMID30078729	9.370635e-01	9.999944e-01	0	0	4.985634e-01	3.240870e-02	H19;ARG1;CYP2S1
HDSigDB_Mouse_2021	Genes With A Decrease Of EZH2 Binding In Their Promoter Regions In Corpus Callosum Of BN Vs BACHD Mice PMID31015293	9.371415e-01	9.999944e-01	0	0	6.233431e-01	4.046802e-02	ANXA2;TNKS;COL4A1;TNNT2;PLCG2;HBA-A2;TNRC18;CCT5
HDSigDB_Mouse_2021	Genes Down-Regulated In Cortex Of HdhQ175 Mice GSE89505	9.373453e-01	9.999944e-01	0	0	5.876590e-01	3.802360e-02	1110008P14RIK;UPK1A;MALAT1;SFN;CRIP2;CAMKK1
HDSigDB_Mouse_2021	Genes Up-Regulated In Cerebellum Of 12 Week Old Atxn1[154Q/2Q] Vs WT GSE122099	9.373453e-01	9.999944e-01	0	0	5.876590e-01	3.802360e-02	NASP;GLIPR2;SRSF2;SLC39A6;CRMP1;SFXN1
HDSigDB_Mouse_2021	Genes Down-Regulated In HD NPCs After ATF7IP Knock Down GSE118088	9.390570e-01	9.999944e-01	0	0	7.248387e-01	4.557721e-02	CAR2;IFITM1;SPARC;ANXA2;TMOD3;ARHGAP29;CRMP1;CRIP2;COL1A1;H19;CDH5;GJA1;GOLGB1;BLVRB;SERF1;ESAM;MALAT1;TNRC18;VIM;MEST;POLR2J
HDSigDB_Mouse_2021	Down-regulated Genes In Cerebellum Of N171-82Q Mice GSE107613	9.396862e-01	9.999944e-01	0	0	3.547886e-01	2.207114e-02	CAMKK1
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Vs Control iPSCs After 60 D Of Differentiation GSE109534	9.396862e-01	9.999944e-01	0	0	3.547886e-01	2.207114e-02	H19
HDSigDB_Mouse_2021	Striatum RNA M43 Module (Ivory) PMID26900923	9.405237e-01	9.999944e-01	0	0	3.530116e-01	2.164611e-02	PRMT7
HDSigDB_Mouse_2021	FOXP1 Up-Regulated Genes In Human Neural Cells GSE62718	9.413909e-01	9.999944e-01	0	0	4.903187e-01	2.961369e-02	TOX2;SFN;APLN
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 4 Markers In Human Caudate Nucleus (HG-U133A) GSE3790	9.421642e-01	9.999944e-01	0	0	3.495098e-01	2.082231e-02	ZFHX3
HDSigDB_Mouse_2021	Top Microglia-Enriched Genes In Humans And Mice PMID29892006	9.435441e-01	9.999944e-01	0	0	5.964458e-01	3.466077e-02	ZFHX3;GPX1;SALL1;RPLP1;PLCG2;RPS2;PDLIM4
HDSigDB_Mouse_2021	Down-regulated Genes In The Heart Of Dox Treated FRDAkd Mice At 16 Wk GSE98790	9.437388e-01	9.999944e-01	0	0	4.857258e-01	2.812637e-02	SRRM2;1110008P14RIK;POLR2J
HDSigDB_Mouse_2021	Up-regulated Soluble Proteins In Hippocampus Of 12 Wk R6/2 Mice PXD004973	9.445407e-01	9.999944e-01	0	0	3.443841e-01	1.964934e-02	PSMC5
HDSigDB_Mouse_2021	Genes Up-Regulated In Microglia Vs Monocytes PMID28671693	9.459995e-01	9.999944e-01	0	0	4.812160e-01	2.671385e-02	DOCK6;MEST;TTC28
HDSigDB_Mouse_2021	Expression In NSCs Lines HD180i.5 And HD60i.4 From HD Patients GSE37517	9.460680e-01	9.999944e-01	0	0	7.200655e-01	3.992106e-02	TEAD4;IFITM1;PLXND1;TMOD3;SIX1;PCOLCE;SOX11;RPS26;H19;GJA1;TOX2;SBK1;SALL1;LSM6;TMEM88;GLIPR2;SMOC1;TNNT2;SNAI1;TNRC18;CNIH2;PDLIM4
HDSigDB_Mouse_2021	Genes Down-Regulated In Corticostriatal Projection Neurons Of R6/2 Vs WT PMID32681824	9.461306e-01	9.999944e-01	0	0	5.919342e-01	3.277815e-02	RPS14;NAPB;LDHA;1110008P14RIK;BLOC1S1;CRIP2;PTN
HDSigDB_Mouse_2021	Genes Changed In Striatum Of HdhQ175 Mice GSE89505	9.470940e-01	9.999944e-01	0	0	7.094302e-01	3.856241e-02	CAR2;PLXND1;RASL10B;NRARP;SOX11;CRIP2;CAMKK1;TTC28;SBK1;NAGK;UPK1A;MDK;SMOC1;TNNT2;NHP2;SLC39A6;BLVRB;MALAT1;SFN;VIM
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Cerebellum Of 12 Mon Ataxin-2 KO Spinocerebellar Ataxia 2 Mice GSE55177	9.476560e-01	9.999944e-01	0	0	6.921730e-01	3.721379e-02	RFC4;MDH1;TMOD3;ANKRD11;DHDDS;PRDX2;LARS2;FIP1L1;CDK4;SNRNP70;TMEM33;MALAT1;CPNE3;BIRC6;OCIAD2;A930013F10RIK;PDLIM4
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Cerebellum Of 24 Mon Ataxin-2 KO Spinocerebellar Ataxia 2 Mice GSE55177	9.511025e-01	9.999944e-01	0	0	3.298611e-01	1.653708e-02	NINL
HDSigDB_Mouse_2021	Genes Down-Regulated In Pvalb/Th-expressing Interneurons Of R6/2 Vs WT PMID32681824	9.522306e-01	9.999944e-01	0	0	4.140918e-01	2.026897e-02	SRRM2;SRSF2
HDSigDB_Mouse_2021	Locuses With Decreased DNA Methylation In Frontal Lobe Of AD Vs Control GSE72778	9.531131e-01	9.999944e-01	0	0	3.252854e-01	1.562076e-02	TNRC18
HDSigDB_Mouse_2021	Up-regulated Genes In ESC Vs iPSCs GSE85347	9.532662e-01	9.999944e-01	0	0	4.660548e-01	2.230588e-02	DOCK6;GOLGB1;HNRNPU
HDSigDB_Mouse_2021	Striatum RNA M20 Module (Royalblue) PMID26900923	9.541456e-01	9.999944e-01	0	0	5.329894e-01	2.501797e-02	NAGK;SMOC1;TNNT2;SOX11;DHDDS
HDSigDB_Mouse_2021	Up-regulated Genes In Corrected iPSCs Vs HD iPSCs GSE93767	9.544076e-01	9.999944e-01	0	0	3.223039e-01	1.504015e-02	UPK1A
HDSigDB_Mouse_2021	FOXP1 Regulated Genes In Human Neural Cells GSE62718	9.549545e-01	9.999944e-01	0	0	5.313202e-01	2.448940e-02	TOX2;SMOC1;IGF2;SFN;APLN
HDSigDB_Mouse_2021	Genes Up-Regulated In Chat-expressing Interneurons Of R6/2 Vs WT PMID32681824	9.556333e-01	9.999944e-01	0	0	4.608633e-01	2.091445e-02	YWHAE;COX7B;BIRC6
HDSigDB_Mouse_2021	Differentially Expressed Soluble Proteins In Hippocampus Of 12 Wk R6/2 Mice PXD004973	9.559767e-01	9.999944e-01	0	0	4.056426e-01	1.826275e-02	PSMC5;HSP90B1
HDSigDB_Mouse_2021	Genes Up-Regulated In Cortex Of HdhQ175 Mice GSE89505	9.564884e-01	9.999944e-01	0	0	4.044630e-01	1.799320e-02	SMOC1;VIM
HDSigDB_Mouse_2021	Signaling Protein Genes Bound By Suz12 PMID16630818	9.574460e-01	9.999944e-01	0	0	4.567905e-01	1.986397e-02	CRABP1;PLCG2;CRMP1
HDSigDB_Mouse_2021	Locuses With Increased DNA Methylation In Occipital Lobe Region Of AD Vs Control GSE72778	9.578883e-01	9.999944e-01	0	0	4.557832e-01	1.960968e-02	COX7B;ANKRD11;SRSF4
HDSigDB_Mouse_2021	Markers Of Trochlear Nucleus In Mesencephalon PMID22996553	9.580812e-01	9.999944e-01	0	0	3.136747e-01	1.343240e-02	ANXA2
HDSigDB_Mouse_2021	Genes Changed In Medulla Of 28 Week Old WT Mice Vs Atxn 1 154Q/2Q Mice Both Treated With Vehicle GSE114674	9.593301e-01	9.999944e-01	0	0	7.516010e-01	3.120649e-02	SPARC;PDXP;NRARP;DBI;ECSIT;CAMKK1;TTC28;RPS15;GJA1;YWHAQ;GLIPR2;MIER3;FTH1;MAGOH;RPLP2;SFN;CPNE3;RPS2;MEST;NINL;SRRM2;CAR2;1110008P14RIK;PRMT7;ANKRD27;ARG1;RASL10B;PUS1;RARRES2;INSR;DHCR24;1110004F10RIK;PSMC5;LSM6;SMOC1;SRSF2;SFXN1;CNIH2;TOMM6
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In 1 D WT Mice Vs 4 Wk HSALR Myotonic Dystrophy Mice GSE60487	9.594963e-01	9.999944e-01	0	0	7.323023e-01	3.027834e-02	COX7B;ATP5K;SIX1;FBXO45;1110065P20RIK;CRIP1;UQCRH;UNG;LDHA;HECTD1;HSPH1;FTH1;CPNE3;CAR2;XBP1;GPX1;TPRA1;RARRES2;SNHG6;SLC16A10;CWC15;COX6C;LARS2;SLC25A39;GSTA4;DLC1;BLVRB;MALAT1;ACO1;OCIAD2;ALDOA
HDSigDB_Mouse_2021	Changes In DNA Methylation In Occipital Lobe Region Of AD Vs Control GSE72778	9.596148e-01	9.999944e-01	0	0	4.517969e-01	1.862459e-02	COX7B;ANKRD11;SRSF4
HDSigDB_Mouse_2021	Striatum RNA M39 Module (Orangered4) PMID26900923	9.603650e-01	9.999944e-01	0	0	3.081710e-01	1.246300e-02	ANKRD27
HDSigDB_Mouse_2021	Liver RNA M37 Module (Skyblue3) PMID26900923	9.606296e-01	9.999944e-01	0	0	4.887507e-01	1.963136e-02	HNRNPL;CDK4;ARHGAP29;1110038B12RIK
HDSigDB_Mouse_2021	Probable Neuron-Enriched Genes PMID18171944	9.608630e-01	9.999944e-01	0	0	6.569084e-01	2.622606e-02	NAPB;EGFL7;1110008P14RIK;PLXND1;RPL23;TMOD3;CRABP1;PDXP;CRMP1;FBXO45;HSPH1;NAGK;ACO1;OCIAD2;CNIH2
HDSigDB_Mouse_2021	Striatum RNA M7 Module (Black) PMID26900923	9.609163e-01	9.999944e-01	0	0	3.068247e-01	1.223247e-02	GSTA4
HDSigDB_Mouse_2021	Differentially Expressed Genes In Corrected iPSCs Vs HD iPSCs GSE93767	9.613030e-01	9.999944e-01	0	0	3.930273e-01	1.551107e-02	UPK1A;ANXA2
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Vs Normal GPCs GSE105041	9.614650e-01	9.999944e-01	0	0	6.298454e-01	2.475110e-02	EIF5A;DOCK6;CDH5;1110008P14RIK;FIP1L1;RASL10B;CRABP1;SNAI1;SLC16A10;PTN;MIF;APLN
HDSigDB_Mouse_2021	Down-regulated Proteins In Striatum Of HD Q175 Mice PMID26900923	9.622028e-01	9.999944e-01	0	0	3.908157e-01	1.505815e-02	PLXND1;CAMKK1
HDSigDB_Mouse_2021	Genes Changed In HD Vs Normal GPCs GSE105041	9.624753e-01	9.999944e-01	0	0	6.852740e-01	2.620962e-02	EIF5A;DOCK6;HCN4;ZFHX3;1110008P14RIK;RASL10B;RARRES2;CRABP1;SOX11;SLC16A10;PTN;MIF;UNG;APLN;RPS26;CDH5;SALL1;FIP1L1;TIMELESS;SNAI1
HDSigDB_Mouse_2021	Down-regulated Genes In Cerebellum Of ATXN1[82Q] Vs WT Mice GSE108255	9.625249e-01	9.999944e-01	0	0	3.028546e-01	1.156765e-02	SBK1
HDSigDB_Mouse_2021	Up-regulated Genes In Gonadal Adipose Tissue Of 6 Mon HD Q175 Mice Vs WT GSE76752	9.645109e-01	9.999944e-01	0	0	7.150607e-01	2.583813e-02	DOCK6;HCN4;NAPB;PLXND1;LUZP1;TNKS;ANKRD11;CAMKK1;TTC28;HECTD1;SALL1;UPK1A;UBN2;PLCG2;TNRC18;CPNE3;ZC3H13;LBR;SRRM2;ARG1;IGF2R;COL1A1;H19;TOX2;GOLGB1;CTNNB1;BIRC6;OCIAD2
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of N171-82Q Mice GSE107613	9.674253e-01	9.999944e-01	0	0	2.903231e-01	9.614647e-03	CAMKK1
HDSigDB_Mouse_2021	Top Neuron-Specific Genes In Humans And Mice PMID29892006	9.682837e-01	9.999944e-01	0	0	5.257282e-01	1.694430e-02	HCN4;NAPB;MDH1;CRABP1;CRMP1;CAMKK1
HDSigDB_Mouse_2021	Cortex RNA M4 Module (Yellow) PMID26900923	9.687669e-01	9.999944e-01	0	0	2.867608e-01	9.099268e-03	NAPB
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Markers In NSCs GSE74201	9.687669e-01	9.999944e-01	0	0	2.867608e-01	9.099268e-03	APLN
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In NSCs Lines HD180i.5 And HD60i.4 From HD Patients GSE37517	9.689401e-01	9.999944e-01	0	0	5.914351e-01	1.866124e-02	GJA1;IFITM1;TOX2;SALL1;LSM6;PLXND1;TMOD3;SNAI1;PCOLCE;TNRC18
HDSigDB_Mouse_2021	Myotonic Dystrophy 1 Up-Regulated Genes In The Human Heart GSE86356	9.700535e-01	9.999944e-01	0	0	2.832835e-01	8.612963e-03	HBB-Y
HDSigDB_Mouse_2021	Top Astrocyte-Specific Genes In Humans And Mice PMID29892006	9.701598e-01	9.999944e-01	0	0	5.209584e-01	1.578217e-02	GJA1;SFXN1;MALAT1;PTN;PDLIM4;NINL
